config_id,sl_atr,target_r,fill_buffer_bps,model_name,gate_name,threshold,validation_auc,trades,wins,losses,accuracy_pct,target_hit_rate_pct,profit_factor,expectancy_r,net_r,max_drawdown_r,trades_per_30d,fill_rate_pct,symbols,wilson95_low_pct,wilson95_high_pct,active_months,positive_months,positive_month_ratio,worst_month_accuracy_pct,median_month_accuracy_pct,minimum_month_trades,frequency_eligible,positive_eligible,validation_hard_pass,quality_score
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.164207,0.506965441221245,6471,3108,3363,48.02967083912842,48.02967083912842,0.742846039156135,-0.15193515774235525,-983.1724057507809,1012.6911329812878,2659.3150684931506,100.0,45,46.813907957114935,49.247771674397704,3,0,0.0,46.915520628683694,48.231511254019296,1244,True,False,False,-93.0203726113347
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.45,0.506965441221245,5451,2652,2799,48.651623555310955,48.651623555310955,0.7585962917124419,-0.14111895150890547,-769.2394046750437,799.3257769432439,2240.1369863013697,100.0,45,47.326189461450156,49.978956781392604,3,0,0.0,47.502356267672006,48.37812789620018,1079,True,False,False,-85.23496981560038
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.482464,0.506965441221245,3984,1940,2044,48.69477911646587,48.69477911646587,0.7602104994380798,-0.14000506962221435,-557.780197374902,588.5245565923109,1637.2602739726026,100.0,45,47.14471685141291,50.24735600118348,3,0,0.0,47.45762711864407,49.375,800,True,False,False,-79.78867160154667
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.5,0.506965441221245,2865,1396,1469,48.726003490401396,48.726003490401396,0.7615760684818798,-0.1391119016040638,-398.55559809564284,415.2703373428814,1177.3972602739725,100.0,45,46.89866610927355,50.556752705330155,3,0,0.0,48.29351535836178,48.82671480144404,586,True,False,False,-75.34049631935872
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.502767,0.506965441221245,2682,1312,1370,48.91871737509321,48.91871737509321,0.7679101486141815,-0.13490047944789807,-361.8030858792626,374.9587138653809,1102.1917808219177,100.0,45,47.02976478326526,50.810763003305325,3,0,0.0,48.18181818181818,48.65642994241843,550,True,False,False,-73.46048775704217
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.516215,0.506965441221245,1904,944,960,49.57983193277311,49.57983193277311,0.7896308304214451,-0.12060904358200963,-229.63961898014634,237.60993935866617,782.4657534246576,100.0,45,47.337149137526886,51.82420675365444,3,0,0.0,47.8908188585608,49.796472184531886,403,True,False,False,-67.08415474748615
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.530756,0.506965441221245,1232,601,631,48.782467532467535,48.782467532467535,0.7670280853845974,-0.13549229291417145,-166.92650487025924,174.18915649169082,506.3013698630137,100.0,44,45.99943592747998,51.57306823267116,3,0,0.0,48.301886792452834,48.71287128712871,265,True,False,False,-68.91899255938552
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.55,0.506965441221245,691,331,360,47.901591895803186,47.901591895803186,0.7441007996989157,-0.15078979951277324,-104.1957514633263,105.13622749583625,283.972602739726,100.0,42,44.198742766412174,51.627643291607505,3,0,0.0,44.21768707482993,47.0,147,True,False,False,-70.87918944217716
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.550188,0.506965441221245,688,330,358,47.96511627906977,47.96511627906977,0.7461089682220926,-0.14941767740680223,-102.79936205587994,103.7398380883899,282.7397260273973,100.0,42,44.253725238994626,51.69910475651787,3,0,0.0,44.52054794520548,46.97986577181208,146,True,False,False,-70.55676725117857
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.572383,0.506965441221245,338,160,178,47.337278106508876,47.337278106508876,0.7287610196612454,-0.1616237079262811,-54.62881327908301,58.69543303758158,138.9041095890411,100.0,39,42.07427292463095,52.66012820327861,3,0,0.0,46.2962962962963,46.96969696969697,66,True,False,False,-72.4121840956883
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.599172,0.506965441221245,167,80,87,47.90419161676647,47.90419161676647,0.7438004934354957,-0.15095994419797884,-25.210310681062467,29.250867998580098,68.63013698630137,100.0,38,40.46017205484856,55.44246185595946,3,0,0.0,44.31818181818182,51.02040816326531,30,True,False,False,-74.88661268881137
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.6,0.506965441221245,165,79,86,47.878787878787875,47.878787878787875,0.7432526716335778,-0.1513542128478247,-24.973445119891075,29.014002437408706,67.8082191780822,100.0,38,40.391823496673645,55.462275343212674,3,0,0.0,44.31818181818182,50.0,29,True,False,False,-75.06588632629152
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,cost_safe,0.65,0.506965441221245,42,19,23,45.23809523809524,45.23809523809524,0.6631447850033207,-0.20975592904096704,-8.809749019720616,16.178663474108347,17.26027397260274,100.0,23,31.223393233454466,60.050880965266515,3,2,0.6666666666666666,31.03448275862069,31.03448275862069,6,False,False,False,-178.92458668946443
