index,symbol,interval,month,unit_id,url,checksum_url,status,checksum_http_status,archive_http_status,published_sha256,attempt,error,checked_at_utc
45,ETHUSDT,1m,2026-04,kline:ETHUSDT:1m:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-04.zip.CHECKSUM,AVAILABLE,200,,fd01f08f331a0dcb5d89c718afb199f7cda63f43228b72ddda0bdd08bfd527c7,1,,2026-08-23T12:39:33.809617+00:00
46,ETHUSDT,1m,2026-05,kline:ETHUSDT:1m:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-05.zip.CHECKSUM,AVAILABLE,200,,9710b3d1e350bef5bf31b8d1531c5801d35f963d223d0a42e73ae86ddd376e92,1,,2026-08-23T12:39:34.123498+00:00
47,ETHUSDT,1m,2026-06,kline:ETHUSDT:1m:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-06.zip.CHECKSUM,AVAILABLE,200,,3b771e114b494805ac4cc677b34befb7e5f332bf5bd3a8a368cd21d65cd99cba,1,,2026-08-23T12:39:34.183774+00:00
48,ETHUSDT,1m,2026-07,kline:ETHUSDT:1m:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-07.zip.CHECKSUM,AVAILABLE,200,,5c98ad0cfa152fbe08df59838ead7c8bbfa433af943bbfb4d082626ebee2d83e,1,,2026-08-23T12:39:34.217844+00:00
49,XRPUSDT,1d,2026-04,kline:XRPUSDT:1d:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-04.zip.CHECKSUM,AVAILABLE,200,,9c286224a60eb1229ad76b114a95b897c9b3ad457da85b427898f073e46ceebe,1,,2026-08-23T12:39:33.889204+00:00
50,XRPUSDT,1d,2026-05,kline:XRPUSDT:1d:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-05.zip.CHECKSUM,AVAILABLE,200,,721a185dd7170682846a7cb39bd1e94d860678233fb78ecabff7b1a1f5d01f95,1,,2026-08-23T12:39:34.002855+00:00
51,XRPUSDT,1d,2026-06,kline:XRPUSDT:1d:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-06.zip.CHECKSUM,AVAILABLE,200,,016eb899f622c8191f1bdfbb0f17757f63be054b2830eb02a38b090733c151fc,1,,2026-08-23T12:39:33.930023+00:00
52,XRPUSDT,1d,2026-07,kline:XRPUSDT:1d:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-07.zip.CHECKSUM,AVAILABLE,200,,414cb8531a4a80694b8704c3f3e95e491e1fa457f895dc68e286eb2c5ed2f06d,1,,2026-08-23T12:39:34.357334+00:00
53,XRPUSDT,4h,2026-04,kline:XRPUSDT:4h:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-04.zip.CHECKSUM,AVAILABLE,200,,f3071cb269e853949608083843cd83a36fcd124f1aab3b421cfddcf406e74c08,1,,2026-08-23T12:39:34.103455+00:00
54,XRPUSDT,4h,2026-05,kline:XRPUSDT:4h:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-05.zip.CHECKSUM,AVAILABLE,200,,e6c0c0a324f03826b579d5c69d3f26f27c4715de94984e94183d163a2aff8294,1,,2026-08-23T12:39:34.014199+00:00
