symbol,interval,month,status,checksum_http_status,checksum,url,checked_at_utc,attempt,error
WIFUSDT,1m,2026-07,AVAILABLE,200,08ef5ecbdb5151076dd3e063a096b6044b230fb9eb8f1df49871212bcd990da4,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1m/WIFUSDT-1m-2026-07.zip,2026-08-23T12:47:33.314468+00:00,1,
1000BONKUSDT,1d,2026-04,AVAILABLE,200,9b1734894fc685564030bfc3680dcfd02f9bc7f096cbcafdddc1fc8ca8f59fe7,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1d/1000BONKUSDT-1d-2026-04.zip,2026-08-23T12:47:33.313050+00:00,1,
1000BONKUSDT,1d,2026-05,AVAILABLE,200,fe52e4a5401f950daf41a0b4a18f5a68071bdab470c7e36b87ffb2d119b2ca98,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1d/1000BONKUSDT-1d-2026-05.zip,2026-08-23T12:47:33.329128+00:00,1,
1000BONKUSDT,1d,2026-06,AVAILABLE,200,cf287e24b77b2239ba27ba679b8296e09645c73f5c4d5d51354977f4aa8822d1,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1d/1000BONKUSDT-1d-2026-06.zip,2026-08-23T12:47:33.330703+00:00,1,
1000BONKUSDT,1d,2026-07,AVAILABLE,200,947142f620d96b2ade4a5fff11922e83fd75ea5fb91b07e3716a6144b8f117dc,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1d/1000BONKUSDT-1d-2026-07.zip,2026-08-23T12:47:33.368593+00:00,1,
1000BONKUSDT,4h,2026-04,AVAILABLE,200,9185714ee99799b1af99f583b20cf7cf72a189f73082eb755cf2ee45f66df65e,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/4h/1000BONKUSDT-4h-2026-04.zip,2026-08-23T12:47:33.353742+00:00,1,
1000BONKUSDT,4h,2026-05,AVAILABLE,200,bf811c1f576b35c9c4f945e11e16b3bbf2ad08ed57bd07969519cc9c159a3fcd,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/4h/1000BONKUSDT-4h-2026-05.zip,2026-08-23T12:47:33.547951+00:00,1,
1000BONKUSDT,4h,2026-06,AVAILABLE,200,242b717cf93a119f979599c06451f6799b949ab291a6680c16a2ab21281a99b2,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/4h/1000BONKUSDT-4h-2026-06.zip,2026-08-23T12:47:33.549711+00:00,1,
1000BONKUSDT,4h,2026-07,AVAILABLE,200,6c8a69056078c9df3aeb4e91959f7b52d5e7d5e8daa19013115ad35149b503b7,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/4h/1000BONKUSDT-4h-2026-07.zip,2026-08-23T12:47:33.537938+00:00,1,
1000BONKUSDT,1h,2026-04,AVAILABLE,200,01c1bd4f2e15eb436f53a491dc03871bb794d0c524ca565637357b5278328ea6,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1h/1000BONKUSDT-1h-2026-04.zip,2026-08-23T12:47:33.891078+00:00,1,
1000BONKUSDT,1h,2026-05,AVAILABLE,200,4f79def7557ca70ee86f82a70bcd981f8bfecccfc25f275c06725fb4222f0b7e,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1h/1000BONKUSDT-1h-2026-05.zip,2026-08-23T12:47:33.890236+00:00,1,
1000BONKUSDT,1h,2026-06,AVAILABLE,200,6bee417851811138cad7bd2b074c119c866a3c13d13d29a34f5cb14c2b1198ff,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1h/1000BONKUSDT-1h-2026-06.zip,2026-08-23T12:47:33.880199+00:00,1,
1000BONKUSDT,1h,2026-07,AVAILABLE,200,0b014f33ecce02e9e65b79a6ebe9c863108d3a5e4fb0598f82dec5c7ebf3fcfc,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1h/1000BONKUSDT-1h-2026-07.zip,2026-08-23T12:47:33.540345+00:00,1,
1000BONKUSDT,15m,2026-04,AVAILABLE,200,78666a59ea9b68315aa1ac457840ae52a567b6988b705ef00e102c73ccbb0400,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/15m/1000BONKUSDT-15m-2026-04.zip,2026-08-23T12:47:33.550261+00:00,1,
1000BONKUSDT,15m,2026-05,AVAILABLE,200,e79740b9c2b0c27c4ea5bbcc10082792be739a625a63eaf884835ae7861c29ad,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/15m/1000BONKUSDT-15m-2026-05.zip,2026-08-23T12:47:33.639058+00:00,1,
1000BONKUSDT,15m,2026-06,AVAILABLE,200,7d27d5238a08ec72245d07f296e1f49349550aad2e47c7978a235d627cdca806,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/15m/1000BONKUSDT-15m-2026-06.zip,2026-08-23T12:47:33.544879+00:00,1,
1000BONKUSDT,15m,2026-07,AVAILABLE,200,c68812a4fe2926eea013af31576367347df61c2d5de5a4abfc6625904f1e3c49,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/15m/1000BONKUSDT-15m-2026-07.zip,2026-08-23T12:47:33.742185+00:00,1,
1000BONKUSDT,5m,2026-04,AVAILABLE,200,3458113ad39cad2125fc62294cb15826b7a6b53f7993e5b5e95bfca74df68f92,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/5m/1000BONKUSDT-5m-2026-04.zip,2026-08-23T12:47:33.547275+00:00,1,
1000BONKUSDT,5m,2026-05,AVAILABLE,200,0ffe1cfea957aa4e77b0e0f0fef77bf1f72503bb5ed3e732d836411277ab9736,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/5m/1000BONKUSDT-5m-2026-05.zip,2026-08-23T12:47:33.551682+00:00,1,
1000BONKUSDT,5m,2026-06,AVAILABLE,200,5164f1abce15591061e8ad36c0d0549c562e6ea8e75f9aac9f879b02f9b4c8d4,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/5m/1000BONKUSDT-5m-2026-06.zip,2026-08-23T12:47:33.547638+00:00,1,
1000BONKUSDT,5m,2026-07,AVAILABLE,200,51726f504548ac9d81471494faccc33c0d0c6d5184d9e7d456cf8889355288db,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/5m/1000BONKUSDT-5m-2026-07.zip,2026-08-23T12:47:33.545780+00:00,1,
1000BONKUSDT,1m,2026-04,AVAILABLE,200,9ab64d6d16fcd42cbda1c274b60c47cd35abb8af11fec888b4a57f30752d0235,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1m/1000BONKUSDT-1m-2026-04.zip,2026-08-23T12:47:33.546626+00:00,1,
1000BONKUSDT,1m,2026-05,AVAILABLE,200,49c7c5191cb5471647d1dc1c3166125c519a623ee9dbfbfed0a685276557a462,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1m/1000BONKUSDT-1m-2026-05.zip,2026-08-23T12:47:33.903865+00:00,1,
1000BONKUSDT,1m,2026-06,AVAILABLE,200,ab38cae1dbe61eca7f7f4aacbe032e4360915500e8ea165bdf78d4a59f5c04ef,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1m/1000BONKUSDT-1m-2026-06.zip,2026-08-23T12:47:33.549856+00:00,1,
1000BONKUSDT,1m,2026-07,AVAILABLE,200,db5012e5abbe877b20b00813e756d6c61c081a8ecec86f43bb12c9cc84e89a8f,https://data.binance.vision/data/futures/um/monthly/klines/1000BONKUSDT/1m/1000BONKUSDT-1m-2026-07.zip,2026-08-23T12:47:33.898296+00:00,1,
ZORAUSDT,1d,2026-04,AVAILABLE,200,e802214f7f5b06104084ca25c8b9e497e810c24190ffa2762fb5bedde35986fe,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1d/ZORAUSDT-1d-2026-04.zip,2026-08-23T12:47:33.579164+00:00,1,
ZORAUSDT,1d,2026-05,AVAILABLE,200,5b0affeb9e017d6e3e46de0edf673b18c5947c31ddbdcd00ddeda877052bad8d,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1d/ZORAUSDT-1d-2026-05.zip,2026-08-23T12:47:33.833481+00:00,1,
ZORAUSDT,1d,2026-06,AVAILABLE,200,4d0a31b0b19f0e0f184f7b5e2ab00c084ff08e792a4eeb4c4a5c3e04ef28f4bd,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1d/ZORAUSDT-1d-2026-06.zip,2026-08-23T12:47:34.312287+00:00,1,
ZORAUSDT,1d,2026-07,AVAILABLE,200,62cf442aaa4aac65926767c6799352e801bf55087cc341e850802f880098a35d,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1d/ZORAUSDT-1d-2026-07.zip,2026-08-23T12:47:33.969806+00:00,1,
ZORAUSDT,4h,2026-04,AVAILABLE,200,7e27e4dd0cbf250155a5298164ba13f8f5f203be05745e2c23f9c08662c6864d,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/4h/ZORAUSDT-4h-2026-04.zip,2026-08-23T12:47:34.315909+00:00,1,
ZORAUSDT,4h,2026-05,AVAILABLE,200,f006fbb1b59e6ab25a3af00e8e34edcbaa95d7d2b6b587f8e5fef1b40d2defb7,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/4h/ZORAUSDT-4h-2026-05.zip,2026-08-23T12:47:33.968176+00:00,1,
ZORAUSDT,4h,2026-06,AVAILABLE,200,1938267ece776a91721f94be6936bf4b314048e37caabe69ed96b2934ecf5f25,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/4h/ZORAUSDT-4h-2026-06.zip,2026-08-23T12:47:34.086937+00:00,1,
ZORAUSDT,4h,2026-07,AVAILABLE,200,b06ff2c752029080ca0beb252c41aedeae18c1c6ce02b3b4ad7759135978247d,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/4h/ZORAUSDT-4h-2026-07.zip,2026-08-23T12:47:33.979404+00:00,1,
ZORAUSDT,1h,2026-04,AVAILABLE,200,c92eec7fd98f3edbe0557ed4817b16007d277935e79d8258a56de04d304f20f1,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1h/ZORAUSDT-1h-2026-04.zip,2026-08-23T12:47:33.979463+00:00,1,
ZORAUSDT,1h,2026-05,AVAILABLE,200,7eab70babc3733d57164dfc77b1216badc6adfef09c2ebcf62cda58d3dd3bee2,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1h/ZORAUSDT-1h-2026-05.zip,2026-08-23T12:47:34.164275+00:00,1,
ZORAUSDT,1h,2026-06,AVAILABLE,200,2701396f94a8e024bc8e49396033af0a7f9aa925ad15a5ae1d228cd06dcee174,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1h/ZORAUSDT-1h-2026-06.zip,2026-08-23T12:47:34.317106+00:00,1,
ZORAUSDT,1h,2026-07,AVAILABLE,200,2ed3bd0cb4e9f60b017e32946a034de4fb7490e3d2cbe354aa1fba904d7e77ff,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1h/ZORAUSDT-1h-2026-07.zip,2026-08-23T12:47:33.975266+00:00,1,
ZORAUSDT,15m,2026-04,AVAILABLE,200,a0887d3a82aa2b62c4b9ce682c009123168e7034e65c8ed4b56682be2204393c,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/15m/ZORAUSDT-15m-2026-04.zip,2026-08-23T12:47:34.316288+00:00,1,
ZORAUSDT,15m,2026-05,AVAILABLE,200,ef39e091c66d720e7bfc34311dcaa52b44f05d4b5f8734a949c0523ba1427bb7,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/15m/ZORAUSDT-15m-2026-05.zip,2026-08-23T12:47:33.975516+00:00,1,
ZORAUSDT,15m,2026-06,AVAILABLE,200,18e35824a4e0a40d05ff90912748b531f7148285bc8b73ec37e686e28fce163b,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/15m/ZORAUSDT-15m-2026-06.zip,2026-08-23T12:47:34.324452+00:00,1,
ZORAUSDT,15m,2026-07,AVAILABLE,200,c327b7ce753c1cfce8b0c4b4867d1107552524cd49ef89f20df1c85d4764572b,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/15m/ZORAUSDT-15m-2026-07.zip,2026-08-23T12:47:33.969421+00:00,1,
ZORAUSDT,5m,2026-04,AVAILABLE,200,9aeab54313ee2a8d2d4dfd81f7dfcc7f338b93692a1592aaf28df958535a07bd,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/5m/ZORAUSDT-5m-2026-04.zip,2026-08-23T12:47:33.965052+00:00,1,
ZORAUSDT,5m,2026-05,AVAILABLE,200,a80214542e9bf09b5c59f4ef9f81eaf47f4bd40eeae4fde36db5ac8d597dd97b,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/5m/ZORAUSDT-5m-2026-05.zip,2026-08-23T12:47:34.323346+00:00,1,
ZORAUSDT,5m,2026-06,AVAILABLE,200,b3412fd9521c6cd5abfceafd637db6074806c2c3c52bfd9646bfaf13a0f0843f,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/5m/ZORAUSDT-5m-2026-06.zip,2026-08-23T12:47:33.975118+00:00,1,
ZORAUSDT,5m,2026-07,AVAILABLE,200,f4e7e6fac10feb7b6d919f8cffe5e89b3547d3dc21895c2f2df84c23d8078c56,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/5m/ZORAUSDT-5m-2026-07.zip,2026-08-23T12:47:33.977033+00:00,1,
ZORAUSDT,1m,2026-04,AVAILABLE,200,7ebd6d480cdc82f5d3bf6cfbdd56e7d73bad2992aac062d350a225f855608241,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1m/ZORAUSDT-1m-2026-04.zip,2026-08-23T12:47:34.039915+00:00,1,
ZORAUSDT,1m,2026-05,AVAILABLE,200,69dea0a69d91aa775d4b8ff56957122b5b7cac4aef367bc943a711a5f1c5fe81,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1m/ZORAUSDT-1m-2026-05.zip,2026-08-23T12:47:34.094574+00:00,1,
ZORAUSDT,1m,2026-06,AVAILABLE,200,f8f46122f0f8ffe4d58359a1fba0e52109a0710eee1702e5efbc21876ace1528,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1m/ZORAUSDT-1m-2026-06.zip,2026-08-23T12:47:34.654318+00:00,1,
ZORAUSDT,1m,2026-07,AVAILABLE,200,f40bad80d6fc07606f14231f1fbc8bcbe2675ec1fe280565fc31e49fd0e974d4,https://data.binance.vision/data/futures/um/monthly/klines/ZORAUSDT/1m/ZORAUSDT-1m-2026-07.zip,2026-08-23T12:47:34.509997+00:00,1,
