config_id,sl_atr,target_r,fill_buffer_bps,threshold,validation_auc,trades,wins,losses,accuracy_pct,target_hit_rate_pct,profit_factor,expectancy_r,net_r,max_drawdown_r,trades_per_30d,fill_rate_pct,symbols,wilson95_low_pct,wilson95_high_pct,validation_hard_pass,quality_score
sl1.10_r1.25_fb0.0,1.1,1.25,0.0,0.75,0.5073577212477428,22,11,11,50.0,50.0,0.8971250896467133,-0.05939402788287217,-1.3066686134231877,11.557797378949374,9.041095890410958,100.0,18,30.722106273725018,69.27789372627498,False,1.1129047092447353
sl1.10_r1.25_fb0.0,1.1,1.25,0.0,0.8,0.5073577212477428,2,2,0,100.0,100.0,inf,1.069354427079612,2.138708854159224,0.0,0.821917808219178,100.0,2,34.2380227506653,100.0,False,inf
sl1.10_r1.25_fb0.0,1.1,1.25,0.0,0.85,0.5073577212477428,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.25_fb0.0,1.1,1.25,0.0,0.9,0.5073577212477428,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.5,0.4903783499595446,3214,1268,1946,39.45239576851275,39.45239576851275,0.6040446921805535,-0.27992439612990194,-899.6770091615048,904.4437767535063,1320.821917808219,100.0,46,37.77624662461169,41.153728370225984,False,-91.42559589366346
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.55,0.4903783499595446,766,296,470,38.642297650130544,38.642297650130544,0.5895523288436633,-0.29374900201453047,-225.01173554313033,230.06439531813388,314.79452054794524,100.0,45,35.25886127380928,42.13908241883784,False,-39.76418524738625
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.6,0.4903783499595446,139,48,91,34.53237410071942,34.53237410071942,0.5025210267990672,-0.37887617187362915,-52.66378789043445,52.663787890434456,57.12328767123288,100.0,41,27.139901846127852,42.75679316454339,False,-39.33513260622097
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.65,0.4903783499595446,9,1,8,11.11111111111111,11.11111111111111,0.11105002415166666,-0.9442397535158739,-8.498157781642865,8.498157781642865,3.698630136986301,100.0,7,1.9890887638544907,43.4999705576656,False,-130.56099528431645
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.7,0.4903783499595446,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.75,0.4903783499595446,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.8,0.4903783499595446,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.85,0.4903783499595446,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.25_fb0.5,1.1,1.25,0.5,0.9,0.4903783499595446,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.5,0.5044230180762932,6932,2645,4287,38.156376226197345,38.098672821696475,0.6863594670063577,-0.22930437426979383,-1589.537922438211,1596.7086877377567,2848.7671232876714,100.0,49,37.01969779638241,39.30617398501799,False,-143.40586088101026
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.55,0.5044230180762932,1404,564,840,40.17094017094017,40.17094017094017,0.7517737629387992,-0.17476656165028173,-245.37225255699553,250.22478904603545,576.986301369863,100.0,48,37.63677440312148,42.758745399854284,False,-28.056814639612686
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.6,0.5044230180762932,191,75,116,39.26701570680628,39.26701570680628,0.7359464052558091,-0.1861559192777041,-35.555780582041486,49.607858676208885,78.4931506849315,100.0,44,32.61836854265013,46.33888200958943,False,-14.189820635217782
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.65,0.5044230180762932,69,29,40,42.028985507246375,42.028985507246375,0.8283840185144673,-0.11579173137467658,-7.989629464852683,24.97762462530736,28.356164383561644,100.0,32,31.10611534112484,53.79259457203395,False,-10.06818187521613
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.7,0.5044230180762932,41,13,28,31.70731707317073,31.70731707317073,0.5183918642360469,-0.38466058315094326,-15.771083909188674,28.841210956545353,16.84931506849315,100.0,26,19.564613898988576,46.98419964434429,False,-51.32442577923825
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.75,0.5044230180762932,17,6,11,35.294117647058826,35.294117647058826,0.6288630260211968,-0.27771044173181114,-4.721077509440789,12.720579840989988,6.986301369863013,100.0,13,17.309720397243744,58.69963651478132,False,-38.009011693141424
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.8,0.5044230180762932,1,1,0,100.0,100.0,inf,1.3348423502169322,1.3348423502169322,0.0,0.410958904109589,100.0,1,20.654931437723747,100.0,False,inf
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.85,0.5044230180762932,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.0,1.1,1.5,0.0,0.9,0.5044230180762932,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.5,0.4875971618499654,2987,1030,1957,34.48275862068966,34.48275862068966,0.5975414891710394,-0.3087775311408752,-922.3184855177942,929.7759557353171,1227.5342465753424,100.0,45,32.79911932538816,36.206258834458474,False,-102.04501689072151
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.55,0.4875971618499654,705,250,455,35.46099290780142,35.46099290780142,0.6319003133640586,-0.2762501006595928,-194.75632096501295,198.70458827449303,289.7260273972603,100.0,45,32.01714060284717,39.06242910219515,False,-39.287723254530775
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.6,0.4875971618499654,109,39,70,35.77981651376147,35.77981651376147,0.6466329048615715,-0.2644100263831092,-28.820692875758898,33.840048113022576,44.794520547945204,100.0,35,27.40627128789262,45.121556405952404,False,-28.379835956413356
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.65,0.4875971618499654,11,4,7,36.36363636363637,36.36363636363637,0.6636437588215954,-0.2493601820795827,-2.7429620028754096,6.885701533803964,4.520547945205479,100.0,9,15.166471095367573,64.6198825492151,False,-34.15469002934228
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.7,0.4875971618499654,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.75,0.4875971618499654,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.8,0.4875971618499654,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.85,0.4875971618499654,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.10_r1.50_fb0.5,1.1,1.5,0.5,0.9,0.4875971618499654,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.5,0.5137179440911166,8479,4722,3757,55.69052954357825,55.67873569996462,0.6433360589101658,-0.1828483691617707,-1550.3713221226537,1551.6617800964414,3484.520547945205,100.0,49,54.63084872137255,56.74505644772106,False,-114.78683331637167
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.55,0.5137179440911166,1872,1064,808,56.837606837606835,56.837606837606835,0.68338515281652,-0.15650761612137287,-292.98225737921,297.0181508168683,769.3150684931506,100.0,49,54.58215389325174,59.06505487251157,False,-10.47555540717087
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.6,0.5137179440911166,260,153,107,58.84615384615385,58.84615384615385,0.7615929861443774,-0.11115965418482031,-28.90151008805328,29.55644680568247,106.84931506849315,100.0,47,52.77795094719144,64.65676162815915,False,17.776248037917636
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.65,0.5137179440911166,75,41,34,54.666666666666664,54.666666666666664,0.6302799991028178,-0.19029820190136437,-14.272365142602327,20.772319484462926,30.821917808219183,100.0,35,43.44837385429269,65.43020361586778,False,-1.5731300485681996
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.7,0.5137179440911166,30,17,13,56.666666666666664,56.666666666666664,0.6626798731830562,-0.16571945937747062,-4.971583781324119,8.434347760282343,12.32876712328767,100.0,24,39.19730700081361,72.62251442353347,False,-0.4398619272441968
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.75,0.5137179440911166,6,2,4,33.33333333333333,33.33333333333333,0.24135381328482589,-0.580366387929749,-3.4821983275784945,3.4821983275784945,2.4657534246575343,100.0,4,9.677141110578042,70.0006684861608,False,-70.16549187203638
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.8,0.5137179440911166,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.85,0.5137179440911166,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.0,1.4,0.75,0.0,0.9,0.5137179440911166,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.5,0.4939865105314339,4051,2171,1880,53.591705751666254,53.591705751666254,0.6011171975039103,-0.21311922597009006,-863.3459844048348,865.3732058053181,1664.7945205479452,100.0,46,52.053301528541155,55.12330458430632,False,-65.3349268275448
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.55,0.4939865105314339,1033,538,495,52.08131655372701,52.08131655372701,0.5689291499024676,-0.2369207384698859,-244.73912283939214,244.73912283939228,424.52054794520546,100.0,45,49.03281326958894,55.11439743790998,False,-19.801269892818738
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.6,0.4939865105314339,158,74,84,46.835443037974684,46.835443037974684,0.47162007342224976,-0.32404986910607253,-51.19987931875946,51.901719968656565,64.93150684931507,100.0,43,39.22239799891838,54.598715532269516,False,-19.02318309388633
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.65,0.4939865105314339,17,9,8,52.94117647058824,52.94117647058824,0.6224029425017015,-0.20325323512573007,-3.4553049971374112,5.9950465769302195,6.986301369863013,100.0,12,30.963235060004422,73.83489355759056,False,-9.625140995616597
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.7,0.4939865105314339,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.75,0.4939865105314339,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.8,0.4939865105314339,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.85,0.4939865105314339,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r0.75_fb0.5,1.4,0.75,0.5,0.9,0.4939865105314339,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.5,0.5121009201176246,7418,3621,3797,48.8136964141278,48.75977352386088,0.6937392861959607,-0.18119621784524667,-1344.1135439760399,1354.1818745968992,3048.4931506849316,100.0,49,47.67710205494555,49.95151880718795,False,-106.85026443580912
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.55,0.5121009201176246,1639,817,822,49.84746796827334,49.84746796827334,0.7274012702432502,-0.15738196396729745,-257.94903894240053,265.6297004842499,673.5616438356165,100.0,48,47.430036442883775,52.265612825452266,False,-16.224846248160105
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.6,0.5121009201176246,209,105,104,50.23923444976076,50.23923444976076,0.744203396643668,-0.1460342032479407,-30.521148478819605,49.60222803823328,85.89041095890411,100.0,47,43.51776580680797,56.95206746981998,False,2.6262083659580573
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.65,0.5121009201176246,58,30,28,51.724137931034484,51.724137931034484,0.7888560016817058,-0.11630606593393852,-6.745751824168434,19.542215491227523,23.835616438356162,100.0,33,39.16226178340948,64.07181457594501,False,0.6495569361347415
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.7,0.5121009201176246,14,8,6,57.14285714285714,57.14285714285714,0.977969958124001,-0.010709722422816441,-0.14993611391943018,5.189856067250796,5.7534246575342465,100.0,13,32.59064457965074,78.61920109552588,False,14.087289593011507
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.75,0.5121009201176246,2,1,1,50.0,50.0,0.6597878058284753,-0.18763300445883052,-0.37526600891766104,1.1030351508460723,0.821917808219178,100.0,2,9.453120573423075,90.54687942657694,False,-12.716215630238766
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.8,0.5121009201176246,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.85,0.5121009201176246,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.0,1.4,1.0,0.0,0.9,0.5121009201176246,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.5,0.4909098994750386,3760,1728,2032,45.95744680851064,45.95744680851064,0.6257587177284615,-0.23240826733872477,-873.8550851936052,890.5472061960141,1545.2054794520548,100.0,47,44.369438185580314,47.55370726764898,False,-78.123787505683
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.55,0.4909098994750386,1065,484,581,45.44600938967136,45.44600938967136,0.6142888869890029,-0.24203762746869614,-257.7700732541614,270.09021215590633,437.6712328767123,100.0,45,42.47727504331733,48.44747818369308,False,-30.024235840629785
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.6,0.4909098994750386,196,82,114,41.83673469387755,41.83673469387755,0.5478601961593068,-0.3022633928267117,-59.24362499403549,60.24185507380409,80.54794520547945,100.0,43,35.15260187778072,48.83470476577633,False,-23.323984459411136
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.65,0.4909098994750386,20,6,14,30.0,30.0,0.33158327974349733,-0.5390802622660591,-10.781605245321181,12.660702083770525,8.21917808219178,100.0,17,14.54772448676043,51.89728183535235,False,-69.1843358891066
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.7,0.4909098994750386,2,0,2,0.0,0.0,0.0,-1.0886325804793682,-2.1772651609587363,2.1772651609587363,0.821917808219178,100.0,2,0.0,65.76197724933469,False,-157.94563400396507
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.75,0.4909098994750386,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.8,0.4909098994750386,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.85,0.4909098994750386,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.00_fb0.5,1.4,1.0,0.5,0.9,0.4909098994750386,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.5,0.5090040004574723,6273,2695,3578,42.96190020723737,42.91407619958553,0.7093282847708198,-0.19177675626294458,-1203.0155920374514,1206.2943179635374,2577.945205479452,100.0,49,41.741578775761546,44.19083634428039,False,-102.92036943271367
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.55,0.5090040004574723,1532,695,837,45.36553524804178,45.36553524804178,0.7915057611092403,-0.1309662065021886,-200.64022836135294,227.68738253837788,629.5890410958905,100.0,49,42.88726103446779,47.86699298150105,False,-15.898855102139652
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.6,0.5090040004574723,238,102,136,42.857142857142854,42.857142857142854,0.7284259611244143,-0.17659373656428798,-42.02930930230054,67.8408484108771,97.8082191780822,100.0,46,36.732575978525084,49.20862692117778,False,-10.514443572806563
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.65,0.5090040004574723,74,30,44,40.54054054054054,40.54054054054054,0.6484183323048827,-0.24087719610960065,-17.824912512110448,30.92461420951185,30.41095890410959,100.0,36,30.09056446255579,51.92416109359206,False,-23.902998478406918
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.7,0.5090040004574723,40,19,21,47.5,47.5,0.8486580931426951,-0.0911269642451239,-3.645078569804956,17.677578420624727,16.43835616438356,100.0,27,32.9354701126789,62.502637893307536,False,-3.59036384793549
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.75,0.5090040004574723,20,10,10,50.0,50.0,0.9437246668681737,-0.03213168829459123,-0.6426337658918246,9.363480852735753,8.21917808219178,100.0,17,29.929800819821228,70.07019918017878,False,3.7307126157198134
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.8,0.5090040004574723,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.85,0.5090040004574723,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.0,1.4,1.25,0.0,0.9,0.5090040004574723,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.5,0.4992198380518825,3227,1306,1921,40.471025720483425,40.40904865199876,0.6506741869513423,-0.2384374545693981,-769.4376658954477,780.2258096243478,1326.164383561644,100.0,45,38.789825915659655,42.17488535728272,False,-76.30273439572295
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.55,0.4992198380518825,816,326,490,39.950980392156865,39.82843137254902,0.6429037082245974,-0.2438879263927617,-199.01254793649355,207.89832947251273,335.3424657534247,100.0,45,36.64499589994733,43.3511364942467,False,-31.66888142217001
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.6,0.4992198380518825,169,59,110,34.9112426035503,34.9112426035503,0.5307933954694707,-0.346459282235146,-58.55161869773968,60.79643283505014,69.45205479452055,100.0,44,28.132121484284724,42.36106901064889,False,-35.745269622671636
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.65,0.4992198380518825,28,9,19,32.142857142857146,32.142857142857146,0.46907732524993073,-0.40580768115598503,-11.36261507236758,15.688799153491363,11.506849315068493,100.0,22,17.93324692249496,50.661156819142384,False,-53.25257806551889
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.7,0.4992198380518825,3,1,2,33.33333333333333,33.33333333333333,0.5544199380183911,-0.3235459665467832,-0.9706378996403495,1.1325602752980868,1.2328767123287672,100.0,3,6.149194472039621,79.23403991979522,False,-45.372703066553214
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.75,0.4992198380518825,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.8,0.4992198380518825,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.85,0.4992198380518825,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.25_fb0.5,1.4,1.25,0.5,0.9,0.4992198380518825,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.5,0.5111015139691055,5686,2197,3489,38.63876187126275,38.35736897643334,0.7268034612102942,-0.1937106772288327,-1101.4389107231427,1106.088587025343,2336.7123287671234,100.0,49,37.38121641732415,39.911648254729705,False,-100.18435775427236
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.55,0.5111015139691055,1779,725,1054,40.75323215289489,40.58459808881394,0.7980125380310135,-0.1379379667968562,-245.39164293160715,263.49018615075295,731.0958904109589,100.0,49,38.49217506371725,43.0541369556574,False,-24.896298045535147
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.6,0.5111015139691055,304,132,172,43.42105263157895,43.42105263157895,0.9066367958003476,-0.06024566694548084,-18.314682751426176,44.95727591581385,124.93150684931506,100.0,48,37.96569853829391,49.040600043698454,False,3.249297860037129
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.65,0.5111015139691055,78,30,48,38.46153846153847,38.46153846153847,0.7394917597578827,-0.18212108329498802,-14.205444497009065,30.509120494129,32.054794520547944,100.0,39,28.449042755668412,49.55721439153607,False,-20.235338524367595
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.7,0.5111015139691055,40,18,22,45.0,45.0,0.9578582630021404,-0.02631306481359693,-1.0525225925438773,18.743283146672564,16.43835616438356,100.0,29,30.70530781090492,60.17090820106794,False,-0.38324022124302837
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.75,0.5111015139691055,15,11,4,73.33333333333333,73.33333333333333,3.082763450845753,0.65753280935516,9.8629921403274,2.4399637309354123,6.164383561643835,100.0,14,48.04956594401943,89.10254667430762,False,99.77804423809741
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.8,0.5111015139691055,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.85,0.5111015139691055,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.50_fb0.0,1.4,1.5,0.0,0.9,0.5111015139691055,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.5,0.49962869686649447,3212,1158,2054,36.05230386052304,35.70983810709838,0.6616018699625315,-0.24763581420804873,-795.4062352362525,816.6136691338791,1320.0,100.0,46,34.40937185506299,37.72855809349303,False,-85.29129522498415
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.55,0.49962869686649447,958,346,612,36.11691022964509,35.908141962421716,0.667738352179861,-0.2429931437211601,-232.78743168487136,248.16534710530365,393.6986301369863,100.0,45,33.13625061983235,39.208464035518396,False,-39.29057100030887
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.6,0.49962869686649447,210,64,146,30.476190476190478,30.476190476190478,0.5291782213466104,-0.37090371777102027,-77.88978073191426,85.2577414287347,86.30136986301369,100.0,44,24.647466175873628,37.00636818710791,False,-45.232681495238026
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.65,0.49962869686649447,45,6,39,13.333333333333334,13.333333333333334,0.18242814524971493,-0.7949807328246419,-35.774132977108884,37.564690266333706,18.493150684931507,100.0,29,6.257148747568076,26.177301826177068,False,-112.58959290892233
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.7,0.49962869686649447,17,1,16,5.88235294117647,5.88235294117647,0.07487806711532725,-0.9781526732991376,-16.62859544608534,16.805588420183444,6.986301369863013,100.0,16,1.046040098499759,26.982030637575406,False,-139.99513096500203
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.75,0.49962869686649447,1,0,1,0.0,0.0,0.0,-1.1454546960700367,-1.1454546960700367,1.1454546960700367,0.410958904109589,100.0,1,0.0,79.34506856227625,False,-163.07981929596147
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.8,0.49962869686649447,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.85,0.49962869686649447,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
sl1.40_r1.50_fb0.5,1.4,1.5,0.5,0.9,0.49962869686649447,0,0,0,,,,,0.0,0.0,0.0,0.0,0,,,False,-1000000000.0
